source,fetched_at,headline,posted_at,reporter,url
TechCrunch,2026-08-27T03:03:47Z,Viral AI startup Instinct has raised $350 million at a $2.5 billion valuation,2026-08-27T00:24:57Z,TechCrunch,https://techcrunch.com/2026/08/26/viral-ai-startup-instinct-has-raised-350-million-at-a-2-5-billion-valuation/
TechCrunch,2026-08-27T03:03:47Z,Amazon just tripled its order of Nvidia chips over ‘surging demand’,2026-08-26T23:47:18Z,TechCrunch,https://techcrunch.com/2026/08/26/amazon-just-tripled-its-order-of-nvidia-chips-over-surging-demand/
TechCrunch,2026-08-27T03:03:47Z,Meta’s $18B child-safety deal hinges on age-verification tech that doesn’t work well,2026-08-26T22:47:58Z,TechCrunch,https://techcrunch.com/2026/08/26/metas-18b-child-safety-deal-hinges-on-age-verification-tech-that-doesnt-work-well/
TechCrunch,2026-08-27T03:03:47Z,Anthropic continues compute-gobbling streak in $45B deal with Nscale,2026-08-26T21:37:39Z,TechCrunch,https://techcrunch.com/2026/08/26/anthropic-continues-compute-gobbling-streak-in-45-billion-deal-with-nscale/
TechCrunch,2026-08-27T03:03:47Z,"Google’s Gemini has a branding problem, and so does the rest of AI",2026-08-26T19:37:34Z,TechCrunch,https://techcrunch.com/2026/08/26/googles-gemini-has-a-branding-problem-and-so-does-the-rest-of-ai/
TechCrunch,2026-08-27T03:03:47Z,How do we explain OpenAI’s executive exodus?,2026-08-26T19:34:04Z,TechCrunch,https://techcrunch.com/2026/08/26/how-do-we-explain-openais-executive-exodus/
TechCrunch,2026-08-27T03:03:47Z,OpenAI releases its official report on the Hugging Face breach,2026-08-26T19:05:22Z,TechCrunch,https://techcrunch.com/2026/08/26/openai-releases-its-official-report-on-the-hugging-face-breach/
TechCrunch,2026-08-27T03:03:47Z,"Flipboard acquires Graze, the feed builder working to monetize the open social web",2026-08-26T18:35:40Z,TechCrunch,https://techcrunch.com/2026/08/26/flipboard-acquires-graze-the-feed-builder-working-to-monetize-the-open-social-web/
TechCrunch,2026-08-27T03:03:47Z,Medical device maker Boston Scientific says a cyberattack is causing a ‘global disruption’ to its operations,2026-08-26T18:23:09Z,TechCrunch,https://techcrunch.com/2026/08/26/medical-device-maker-boston-scientific-says-a-cyberattack-is-causing-a-global-disruption-to-its-operations/
TechCrunch,2026-08-27T03:03:47Z,"US seizes domains of Chinese botnet used to hack NASA, Justice Department, and the Senate",2026-08-26T17:01:05Z,TechCrunch,https://techcrunch.com/2026/08/26/us-seizes-domains-of-chinese-botnet-used-to-hack-nasa-justice-department-and-the-senate/
TechCrunch,2026-08-27T03:03:47Z,Capital F closes $17M debut fund with goal to back the future of the ‘female economy’,2026-08-26T17:00:00Z,TechCrunch,https://techcrunch.com/2026/08/26/capital-f-closes-17m-debut-fund-with-goal-to-back-the-future-of-the-female-economy/
TechCrunch,2026-08-27T03:03:47Z,Apple is holding its iPhone launch event on September 9,2026-08-26T16:53:07Z,TechCrunch,https://techcrunch.com/2026/08/26/apple-is-holding-its-iphone-launch-event-on-september-9/
TechCrunch,2026-08-27T03:03:47Z,Meta agrees to sweeping changes to restrict kids’ access to its apps as part of settlement with states,2026-08-26T16:03:14Z,TechCrunch,https://techcrunch.com/2026/08/26/meta-agrees-to-sweeping-changes-to-restrict-kids-access-to-its-apps-as-part-of-settlement-with-states/
TechCrunch,2026-08-27T03:03:47Z,"What’s driving Sweden’s startup boom, from Lovable to Legora",2026-08-26T16:00:00Z,TechCrunch,https://techcrunch.com/video/whats-driving-swedens-startup-boom-from-lovable-to-legora/
TechCrunch,2026-08-27T03:03:47Z,Radar makes podcasts searchable — and usable by AI agents,2026-08-26T15:47:28Z,TechCrunch,https://techcrunch.com/2026/08/26/radar-makes-podcasts-searchable-and-usable-by-ai-agents/
TechCrunch,2026-08-27T03:03:47Z,Ex-Meta scientists want to bring visual AI to the factory floor,2026-08-26T15:00:00Z,TechCrunch,https://techcrunch.com/2026/08/26/ex-meta-scientists-want-to-bring-visual-ai-to-the-factory-floor/
TechCrunch,2026-08-27T03:03:47Z,"Ring introduces a new encryption standard, makes it the default for cloud features",2026-08-26T14:44:33Z,TechCrunch,https://techcrunch.com/2026/08/26/ring-introduces-a-new-encryption-standard-makes-it-the-default-for-cloud-features/
TechCrunch,2026-08-27T03:03:47Z,Bill Gates wants to see a robot tax and ‘Human Reserved’ jobs to mitigate harms from AI,2026-08-26T14:37:01Z,TechCrunch,https://techcrunch.com/2026/08/26/bill-gates-wants-to-see-a-robot-tax-and-human-reserved-jobs-to-mitigate-harms-from-ai/
TechCrunch,2026-08-27T03:03:47Z,CISA confirms hackers targeted over 100 US water systems during July,2026-08-26T14:31:05Z,TechCrunch,https://techcrunch.com/2026/08/26/cisa-confirms-hackers-targeted-over-100-us-water-systems-during-july/
TechCrunch,2026-08-27T03:03:47Z,Surprise: Z.ai is the AI lab behind the mysterious Ox Alpha model,2026-08-26T14:19:29Z,TechCrunch,https://techcrunch.com/2026/08/26/surprise-z-ai-is-the-ai-lab-behind-the-mysterious-ox-alpha-model/
