source,fetched_at,headline,posted_at,reporter,url
TechCrunch,2026-08-07T01:32:34Z,OpenAI’s new AI smart speaker will reportedly sell for between $300 and $400,2026-08-06T22:43:53Z,TechCrunch,https://techcrunch.com/2026/08/06/openais-new-ai-smart-speaker-will-reportedly-sell-for-between-300-and-400/
TechCrunch,2026-08-07T01:32:34Z,Your table awaits: Exhibit at TechCrunch Disrupt 2026 to be seen by thousands,2026-08-06T22:00:00Z,TechCrunch,https://techcrunch.com/2026/08/06/your-table-awaits-exhibit-at-techcrunch-disrupt-2026-to-be-seen-by-thousands/
TechCrunch,2026-08-07T01:32:34Z,Vogue just gave another nod of approval to the tech world,2026-08-06T21:24:47Z,TechCrunch,https://techcrunch.com/2026/08/06/vogue-just-gave-another-nod-of-approval-to-the-tech-world/
TechCrunch,2026-08-07T01:32:34Z,Get up to $400 off your TechCrunch Disrupt 2026 pass until tomorrow,2026-08-06T21:20:00Z,TechCrunch,https://techcrunch.com/2026/08/06/get-up-to-400-off-your-techcrunch-disrupt-2026-pass-until-friday/
TechCrunch,2026-08-07T01:32:34Z,Google says hackers are calling financial firm employees to hack and extort victims,2026-08-06T19:40:46Z,TechCrunch,https://techcrunch.com/2026/08/06/google-says-hackers-are-calling-financial-firm-employees-to-hack-and-extort-victims/
TechCrunch,2026-08-07T01:32:34Z,"China-linked LightSpy spyware caught targeting victims in 13 countries, including the US",2026-08-06T19:22:30Z,TechCrunch,https://techcrunch.com/2026/08/06/china-linked-lightspy-spyware-caught-targeting-victims-in-13-countries-including-the-us/
TechCrunch,2026-08-07T01:32:34Z,Defense tech Hadrian raises $1.37B at $8B valuation,2026-08-06T19:02:57Z,TechCrunch,https://techcrunch.com/2026/08/06/defense-tech-hadrian-raises-1-37b-at-8b-valuation/
TechCrunch,2026-08-07T01:32:34Z,"Ford needs another Taurus, and the $30K Fathom EV pickup isn’t it",2026-08-06T17:41:56Z,TechCrunch,https://techcrunch.com/2026/08/06/ford-needs-another-taurus-and-the-30k-fathom-ev-pickup-isnt-it/
TechCrunch,2026-08-07T01:32:34Z,Bumble teases a swipe-free future as it doubles down on IRL meetups,2026-08-06T17:39:47Z,TechCrunch,https://techcrunch.com/2026/08/06/bumble-teases-a-swipe-free-future-as-it-doubles-down-on-irl-meetups/
TechCrunch,2026-08-07T01:32:34Z,ChatGPT brings unlimited text chats to free users,2026-08-06T17:34:42Z,TechCrunch,https://techcrunch.com/2026/08/06/openai-brings-unlimited-chatgpt-text-chats-to-free-users/
TechCrunch,2026-08-07T01:32:34Z,Naïve raises $28.5M to automate the grunt work of setting up and running a company,2026-08-06T17:00:37Z,TechCrunch,https://techcrunch.com/2026/08/06/naive-raises-28-5m-to-automate-the-grunt-work-of-setting-up-and-running-a-company/
