source,fetched_at,headline,posted_at,reporter,url
TechCrunch,2026-07-12T15:05:05Z,Reed Jobs would rather talk about curing cancer than his last name,2026-07-12T00:16:06Z,TechCrunch,https://techcrunch.com/2026/07/11/reed-jobs-would-rather-talk-about-curing-cancer-than-his-last-name/
TechCrunch,2026-07-12T15:05:05Z,This slushie machine was a lifesaver during NYC’s heat wave,2026-07-11T22:00:00Z,TechCrunch,https://techcrunch.com/2026/07/11/this-slushie-machine-was-a-lifesaver-during-nycs-heat-wave/
TechCrunch,2026-07-12T15:05:05Z,Smart glasses without a camera? Even Realities bets productivity beats recording everyone,2026-07-11T17:30:00Z,TechCrunch,https://techcrunch.com/2026/07/11/smart-glasses-without-a-camera-even-realities-bets-productivity-beats-recording-everyone/
TechCrunch,2026-07-12T15:05:05Z,OpenAI bets on families as ChatGPT goes deeper into households,2026-07-11T14:13:00Z,TechCrunch,https://techcrunch.com/2026/07/11/openai-bets-on-families-as-chatgpt-goes-deeper-into-households/
TechCrunch,2026-07-12T15:05:05Z,"US cybersecurity agency CISA had to build its incident playbook during the incident, agency reveals",2026-07-11T01:01:28Z,TechCrunch,https://techcrunch.com/2026/07/10/us-cyber-agency-cisa-had-to-build-its-incident-playbook-during-the-incident-agency-reveals/
TechCrunch,2026-07-12T15:05:05Z,"Phia accused of ‘cookie stuffing,’ taking affiliate credit on purchases it didn’t earn",2026-07-11T00:29:25Z,TechCrunch,https://techcrunch.com/2026/07/10/phia-accused-of-cookie-stuffing-taking-affiliate-credit-on-purchases-it-didnt-earn/
TechCrunch,2026-07-12T15:05:05Z,Meta removes controversial AI feature on Instagram after backlash,2026-07-10T23:55:07Z,TechCrunch,https://techcrunch.com/2026/07/10/meta-removes-controversial-ai-feature-on-instagram-after-backlash/
TechCrunch,2026-07-12T15:05:05Z,"Bluesky’s interim CEO, Toni Schneider, drops the ‘interim’",2026-07-10T21:51:55Z,TechCrunch,https://techcrunch.com/2026/07/10/blueskys-interim-ceo-toni-schneider-drops-the-interim/
TechCrunch,2026-07-12T15:05:05Z,Apple sues OpenAI over alleged trade secret theft,2026-07-10T21:00:29Z,TechCrunch,https://techcrunch.com/2026/07/10/apple-sues-openai-over-alleged-trade-secret-theft/
TechCrunch,2026-07-12T15:05:05Z,Filing: College app Fizz accuses VC of sharing confidential startup information with rival Sidechat,2026-07-10T17:42:36Z,TechCrunch,https://techcrunch.com/2026/07/10/filing-college-app-fizz-accuses-vc-of-sharing-confidential-startup-information-with-rival-sidechat/
TechCrunch,2026-07-12T15:05:05Z,"SK Hynix raises $26.5B in the biggest foreign IPO in US history, is urged to build new US fabs",2026-07-10T17:17:12Z,TechCrunch,https://techcrunch.com/2026/07/10/sk-hynix-raises-26-5b-in-the-biggest-foreign-ipo-in-us-history-is-urged-to-build-new-us-fabs/
TechCrunch,2026-07-12T15:05:05Z,"A new app, HyperTexting, turns the open web into a scrollable social media-like feed",2026-07-10T17:11:51Z,TechCrunch,https://techcrunch.com/2026/07/10/a-new-app-hypertexting-turns-the-open-web-into-a-scrollable-social-media-like-feed/
TechCrunch,2026-07-12T15:05:05Z,China is catching up to Elon Musk’s reusable rockets,2026-07-10T16:51:07Z,TechCrunch,https://techcrunch.com/2026/07/10/china-is-catching-up-to-elon-musks-reusable-rockets/
TechCrunch,2026-07-12T15:05:05Z,"Disney+ is considering a free streaming tier, report says",2026-07-10T16:29:05Z,TechCrunch,https://techcrunch.com/2026/07/10/disney-is-considering-a-free-streaming-tier-report-says/
TechCrunch,2026-07-12T15:05:05Z,Dumb Co dared me to trade my iPhone for a hacked flip phone,2026-07-10T16:06:49Z,TechCrunch,https://techcrunch.com/2026/07/10/dumb-co-dared-me-to-trade-my-iphone-for-a-hacked-flip-phone/
TechCrunch,2026-07-12T15:05:05Z,Oratomic raises $300M to build a viable quantum computer that needs only 20K qubits,2026-07-10T15:00:09Z,TechCrunch,https://techcrunch.com/2026/07/10/oratomic-raises-300m-to-build-a-viable-quantum-computer-that-needs-only-20k-qubits/
TechCrunch,2026-07-12T15:05:05Z,Netflix could be planning ‘always-on’ live TV channels,2026-07-10T14:53:08Z,TechCrunch,https://techcrunch.com/2026/07/10/netflix-could-be-planning-always-on-live-tv-channels/
TechCrunch,2026-07-12T15:05:05Z,EU threatens Meta with fines over addictive features on Facebook and Instagram,2026-07-10T14:19:40Z,TechCrunch,https://techcrunch.com/2026/07/10/eu-threatens-meta-with-fines-over-addictive-features-on-facebook-and-instagram/
TechCrunch,2026-07-12T15:05:05Z,Florida ransomware negotiator convicted for helping ransomware gang extort US companies,2026-07-10T14:11:03Z,TechCrunch,https://techcrunch.com/2026/07/10/florida-ransomware-negotiator-convicted-for-helping-ransomware-gang-extort-us-companies/
TechCrunch,2026-07-12T15:05:05Z,Hugging Face’s CEO on why companies are done renting their AI,2026-07-10T14:00:00Z,TechCrunch,https://techcrunch.com/2026/07/10/hugging-faces-ceo-on-why-companies-are-done-renting-their-ai/
Google News RSS,2026-07-12T15:05:05Z,Alex Karp Is Saying What Every Angry CEO Is Thinking About AI - WSJ,2026-07-11T09:30:00Z,WSJ,https://news.google.com/rss/articles/CBMinwFBVV95cUxPVlVfd3loZUtwa2N4dS14ZDhrcUVFTlVZWGJKZFVzdDVpZXFnZjFiOEt1XzlKMV9EQnJsbnJoSmU5ZDNQN3A4UDllX2pFZENKSEtzaXI5T3FOcnU0U1hmcmpaSWpmdUR4MlEtTEcySkZjaUdicHNFZEhMSW8yQ3M0ZWtjbFZkTVgwNnNPNTVOSUxYMllEanVVNXhMWHJkM00?oc=5
