source,fetched_at,headline,posted_at,reporter,url
Google News RSS,2026-02-28T14:30:09Z,Supermarket giant reins in AI assistant claiming to be human - NBC News,2026-02-27T12:56:00Z,NBC News,https://news.google.com/rss/articles/CBMipAFBVV95cUxQSS1tSDhtWXdHVFlUc2dHX3haTk10X3hrN1JRZGU2aTR4UjM4U0NuTnJXUGFuVHJsYnVHaVNuREVZYTVkNnJVdzhVSGE1RXhDMUtNRWlxcDNLbWZjZ1RqMHVNb3BBVEdpNGhqZVlGUGoxdkk1TjNKbVRNLXdTZV9GTDQyb054LURmblRjWVItWWRROWk1RjYxTXZxOERSSXBUVi1zUw?oc=5
Google News RSS,2026-02-28T14:30:09Z,"Californian pulls AI ballot measures, citing OpenAI intimidation - Politico",2026-02-27T13:00:00Z,Politico,https://news.google.com/rss/articles/CBMiswFBVV95cUxQN1lzODcwT0wzcE1hSDQwUENZUFZfVXhvcTRWSWtNdEtkc251YlFaZDlNWEd6S204Tk1HcXpidHEtLTZIY1FlUzlrUUNmaDcwX21JR3FJdGFabEdla0QzUUhySEozZ3JnNFl6MDBkcnpmU1YwX04zUzdfRnZvUnhFSWdlSEhNdXlnUG0wVzZRcWhsWUFVTFM0WTRKRzJKNExSQWUyMEZIX1RYYldNNENEWWtDZw?oc=5
Google News RSS,2026-02-28T14:30:09Z,AI Is Proving a 100-Year-Old Prediction True - Bloomberg,2026-02-27T13:00:05Z,Bloomberg,https://news.google.com/rss/articles/CBMivgFBVV95cUxPWFJzdE8wejN0S3BjdzZlWjJQaG00M3JuNTd0ZVJ0cFBwRk5XWHpTSG5jQXFSellRQ3lSZm1yd2oyRTFtcUNoZXJFbUtOM29lZmFWVGxnTTBqQXV0VDRrUk1HQ29DUGM4azVLWjBkeEVTWWlqbENwV0RqV1ZOVUl5WHVXS2w5amlINFFpVjVNdUwyTEJwT29QOTV2Ti1Dbm5ZNnozZnc4SFAxYjloWFZ0S0pia0NEV012bEEtVzVB?oc=5
Google News RSS,2026-02-28T22:30:51Z,AI Is Proving a 100-Year-Old Prediction True - Bloomberg.com,2026-02-27T13:00:05Z,Bloomberg.com,https://news.google.com/rss/articles/CBMivgFBVV95cUxPWFJzdE8wejN0S3BjdzZlWjJQaG00M3JuNTd0ZVJ0cFBwRk5XWHpTSG5jQXFSellRQ3lSZm1yd2oyRTFtcUNoZXJFbUtOM29lZmFWVGxnTTBqQXV0VDRrUk1HQ29DUGM4azVLWjBkeEVTWWlqbENwV0RqV1ZOVUl5WHVXS2w5amlINFFpVjVNdUwyTEJwT29QOTV2Ti1Dbm5ZNnozZnc4SFAxYjloWFZ0S0pia0NEV012bEEtVzVB?oc=5
TechCrunch,2026-02-28T14:30:09Z,South Korea opens the door to let Google Maps operate fully,2026-02-27T13:12:40Z,TechCrunch,https://techcrunch.com/2026/02/27/south-korea-opens-the-door-to-let-google-maps-operate-fully/
Google News RSS,2026-02-28T14:30:09Z,Scaling AI for everyone - OpenAI,2026-02-27T13:35:37Z,OpenAI,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9nbHVmaUVQblgwdlVjbk5iY1BPZXM2OWVwNy16dloxeDBQTnJuNmduSEtiU21KZkJUdENHZU55cUo2d0E2NXM5Tms1X01kTmZkR3NWM25XWkJJV1R1ZWc?oc=5
Google News RSS,2026-02-28T22:30:51Z,Microsoft and OpenAI joint statement on continuing partnership - The Official Microsoft Blog,2026-02-27T13:56:24Z,The Official Microsoft Blog,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQOElSNlR5ZmxjMktRREk2RE40QlRIUDZTVTZFRW9tME4xcjVOSFR0WHEyVFU5WUVZSEZXOWROeHZjY2o0Q0JmbWRabXZlQXFsaWNUS0stVzJ2Rkc4aWZCUUJGZ3p5SGZHMjZvdV9ic1lZYmZDTTlnMzMweXBJWWEtQVJWZ1NTWE9aUFdqUVhMZXNqTkliWmdkWmQ1SHAxbzZRRzdSWlRXQjZEOGc?oc=5
TechCrunch,2026-02-28T14:30:09Z,Memory shortage could cause the biggest dip in smartphone shipments in over a decade,2026-02-27T14:00:00Z,TechCrunch,https://techcrunch.com/2026/02/27/memory-shortage-could-cause-the-biggest-smartphone-shipments-dip-in-over-a-decade/
Google News RSS,2026-02-28T14:30:09Z,Trump Slammed After Posting AI Video Featuring US Hockey Player Insulting Another Country: ‘That’s Not Who I Am’ - Just Jared,2026-02-27T14:06:24Z,Just Jared,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPc3IwLXVSVEp4cEhqalJpWFJRM29fZWNUZkU1R3Vsbk5jd2VvSEc0OFZCX1hOQmlEc0JDTDdoMTE5TFJGdmotMkNMa01SeTVWYUIzbjcwQVJ1MW9idXdYTFdNOXEyZTE0ak4xRkJEdXotRHFGZFlpdlJ2UVNCYnVnWkpNdHhwUXAzSVdmOXFPTkxfVGRXNFNNcHJKS0hGeEJXNmRmWkVnLTNNNTFyd1hVZDd1bERXS0xRYkZnbWMxVmkyd0RmVUtMMHNYMFp3N1pVOTduUFBFdzY1bVhpWU9r?oc=5
TechCrunch,2026-02-28T14:30:09Z,OpenAI raises $110B in one of the largest private funding rounds in history,2026-02-27T14:13:01Z,TechCrunch,https://techcrunch.com/2026/02/27/openai-raises-110b-in-one-of-the-largest-private-funding-rounds-in-history/
Google News RSS,2026-02-28T22:30:51Z,BMW to put humanoid robots on production line at German plant - Financial Times,2026-02-27T14:19:37Z,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE1jb2JGSlNLc0VPQkc4V1BtYjUtMHJkb0pxX3BhampmSUlNSGRmQVI1ZDY5NE9uRmZWbFZyNDVZNHE2Z1l3TlVDd0U4ZFZGMnhQMGdsTzV2TEtqRGVIZ19HRjdsSUEyRTU1RjF5bU9wazI?oc=5
TechCrunch,2026-02-28T14:30:09Z,"After Zomato, Deepinder Goyal returns with a $54M brain-monitoring bet",2026-02-27T14:40:39Z,TechCrunch,https://techcrunch.com/2026/02/27/after-zomato-deepinder-goyal-returns-with-a-54m-brain-monitoring-bet/
TechCrunch,2026-02-28T14:30:09Z,Last 24 hours to get TechCrunch Disrupt 2026 tickets at the lowest rates of the year,2026-02-27T15:00:00Z,TechCrunch,https://techcrunch.com/2026/02/27/last-24-hours-to-get-techcrunch-disrupt-2026-tickets-at-the-lowest-rates-of-the-year/
Google News RSS,2026-02-28T14:30:09Z,Japanese companies are paying older workers to sit by a window and do nothing—while Western CEOs demand super-AI productivity just to keep your job - Yahoo Finance,2026-02-27T15:06:56Z,Yahoo Finance,https://news.google.com/rss/articles/CBMigAFBVV95cUxQcmFIMmN6ci10LVFDTUdidElpbk5vTjhKYW5oUVBhU1BTVWNISFYzZzNSUmdjMTRPTF9zakp6LXlOU1Q5aE12TEQ0S25LQ3oxbUY1SW9LLThVMGZOZ0NHMzZheVNKOXlKN09jVWc4LW40aGdkWEEzSjV5bDFSYlNQbA?oc=5
TechCrunch,2026-02-28T14:30:09Z,Spotify is rolling out Audiobook Charts,2026-02-27T15:07:42Z,TechCrunch,https://techcrunch.com/2026/02/27/spotify-is-rolling-out-audiobook-charts/
Google News RSS,2026-02-28T14:30:09Z,"Carvalho’s big bet on AI imploded at L.A. schools. Now, it’s the center of FBI raids - Los Angeles Times",2026-02-27T15:08:00Z,Los Angeles Times,https://news.google.com/rss/articles/CBMiowFBVV95cUxPQmFVdnRjemtLeHpCeVVzWWJSSzd6bUJ2d2xxcUVGd3c4TDRIWFBWTjJUaDlaVm53a1BHcDVENVZ5Wkx4djVqbExGWEJPX0M4eU5CaFBWbW5Dc0tOcWdLTndIVjM1VUJpXzdvWHQwUHM5SW9pZk5mQjdXNWlfMlZNRmZmeVlJc0tPOFdjWmpoaVpiUEFlcm1VenFwR2FEXy11N3Nv?oc=5
Google News RSS,2026-02-28T14:30:09Z,"Anthropic CEO Warns of ""Tsunami"" on Horizon - Futurism",2026-02-27T15:14:09Z,Futurism,https://news.google.com/rss/articles/CBMifEFVX3lxTE9vQUFzTVZnZjBzNDZja0hSV1JnR0llazZSOG45dzN4SmJjOXRJWGplUzN3bXRETVhyYkxBX1FQcG16YU9VbkNhQVpOUzNpRjdJajFmdXNOU01McXpaVUMzX3oybEFpTXNzbVFLeHVwVGNuWGVGM01NNVcxYy0?oc=5
Google News RSS,2026-02-28T22:30:51Z,AI chip made for Chinese company draws scrutiny over potential U.S. export violations - NBC News,2026-02-27T15:19:13Z,NBC News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPRmZJOEdER3hWMkVzYm1kRUl6WXNJUTZIT1VISURNSFdrZUVyZFF4aG5taEhxbGN1cXdZUFZHbXZ3ZU5SWlQzR0I1SXBHM2Y4LTBBenpaNEk1Y3dfcHEtU29Ba2dQNzJPZkc4TnZIZ3dxaFNNODVhX0xaRjNfSkEtYmI5ZDBlb0d6Q1Nn?oc=5
TechCrunch,2026-02-28T14:30:09Z,CISA replaces acting director after a bumbling year on the job,2026-02-27T15:57:02Z,TechCrunch,https://techcrunch.com/2026/02/27/cisa-replaces-acting-director-gottumukkala-after-a-bumbling-year-on-the-job/
TechCrunch,2026-02-28T14:30:09Z,Employees at Google and OpenAI support Anthropic’s Pentagon stand in open letter,2026-02-27T16:23:58Z,TechCrunch,https://techcrunch.com/2026/02/27/employees-at-google-and-openai-support-anthropics-pentagon-stand-in-open-letter/
Google News RSS,2026-02-28T22:30:51Z,How The AI Bubble Could Burst. Lessons From The Dot-Com Stock Market Crash. - Investor's Business Daily,2026-02-27T16:25:00Z,Investor's Business Daily,https://news.google.com/rss/articles/CBMimwFBVV95cUxPSERlS0VkUlgzYVd1SFotdHRTQW9INnQ5bVZUYk9kMERUZ0RzaVRIOFFLZktaVWpPekFETmk2QkFUSEQyTFBMX2xDNURtV0VyZTNRQl9ITkpjMUdvTHYzdWxBclFKc2lERGhuYkYyUVR4U2VITWxoeHU5OUN3VkpQUTBNd0NxZHNRWHJRdGZpY2d0OVl4al83MTEycw?oc=5
Google News RSS,2026-02-28T14:30:09Z,"U.S. Stocks Sink, Oil Prices Rise As Inflation, AI, War Worries Hit Wall Street - HuffPost",2026-02-27T16:34:30Z,HuffPost,https://news.google.com/rss/articles/CBMikwFBVV95cUxNMXFaR2FFQmxhTG5qZ1c4Y0p3TDFCaWF4OHZvNnR6andvTnJrSlFKclRJemVXRVlFNWJCc1AtZVJaRUUybkpBZ2ZTVUpLNk5oV3l1MGxfNnRIWElFaHRiYmUwczQ5SDlRYWM5LV9vc1BBMllkZHBwamhRMGYtNkdQeVhpZXRwMjhhTXJyVUxhbEtsQzTSAZgBQVVfeXFMT2lrMkk1bFVicXFicVl0OUw0T3hUV1d0RmVoZndQNmV0Z3c1UkprcjBfaEhLNHd4eTh2STd6V1lEQUhXSkxOblA1ZlZpaThwZFFYYUFob0FadzBUTFd6dGo4RzdMcEVScU90aUpxYUhvRVVrZHFXakFKLVYtNlQwS1NUeEhxY0dSRGVTZDlGdE5xUTB4bVJqM1U?oc=5
Google News RSS,2026-02-28T14:30:09Z,"AI-built app on Lovable exposed 18K users, researcher claims - theregister.com",2026-02-27T16:36:00Z,theregister.com,https://news.google.com/rss/articles/CBMidkFVX3lxTFByb2x0dFZ1SU1EeFpfOWkyWXREQU84bnlHYjRRTEhxQUpuLVVfem5yZk9xcE5fSlRXZ0xGd2hWcGNTX3VDeXdhSlBrWnROb09mLXZaMmNGVnk3YlAtY3NFamswV3ZNZ3A5LWxFWTBMVXkyYXhUa3c?oc=5
TechCrunch,2026-02-28T14:30:09Z,Pokémon Winds and Pokémon Waves are coming to the Nintendo Switch 2 in 2027,2026-02-27T16:57:21Z,TechCrunch,https://techcrunch.com/2026/02/27/pokemon-winds-and-pokemon-waves-are-coming-to-the-nintendo-switch-2-in-2027/
TechCrunch,2026-02-28T14:30:09Z,Perplexity’s new Computer is another bet that users need many AI models,2026-02-27T17:00:55Z,TechCrunch,https://techcrunch.com/2026/02/27/perplexitys-new-computer-is-another-bet-that-users-need-many-ai-models/
Google News RSS,2026-02-28T22:30:51Z,Perplexity’s new Computer is another bet that users need many AI models - TechCrunch,2026-02-27T17:00:55Z,TechCrunch,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNGpaSEpNWC1xSVBFU2VnOTdsZnA1OEIzeTU2Mm41eWtZbFlXdW53Umx6VUdXNlRnVVhZLWc4ank3OWtvdlNKeTM3SS1LM0tWSlYyakdGSkw0TkZORlhyVEh5Rm91S0l1ci1HWHc2UmpBajVFcjBPamUzMTA1SnRDYkZNQ2tic2FwOE1fLU9XcUFXWmZwOVcxRTQxU1gtVFZfaklqOEw1djU?oc=5
TechCrunch,2026-02-28T14:30:09Z,Apple and Netflix team up to air Formula 1 Canadian Grand Prix,2026-02-27T17:17:18Z,TechCrunch,https://techcrunch.com/2026/02/27/apple-and-netflix-team-up-to-air-formula-1-canadian-grand-prix/
TechCrunch,2026-02-28T14:30:09Z,AI music generator Suno hits 2M paid subscribers and $300M in annual recurring revenue,2026-02-27T17:22:02Z,TechCrunch,https://techcrunch.com/2026/02/27/ai-music-generator-suno-hits-2-million-paid-subscribers-and-300m-in-annual-recurring-revenue/
Google News RSS,2026-02-28T22:30:51Z,AI music generator Suno hits 2M paid subscribers and $300M in annual recurring revenue - TechCrunch,2026-02-27T17:22:02Z,TechCrunch,https://news.google.com/rss/articles/CBMixgFBVV95cUxQZEk1a2Y5OHpEcWtKUnl2WGRRNmw0TkhJX0VuSVdjOHM3WnJENDd0Xy1sUnVsU1dNQjZIQU1TQ3p4MkNwajNaZFhQNUlZb0h6SEhPQW9kdjRHcjlWNElqd1hjaTA2TkZFRk9FdWlNWXEzazZCbXowWGtzenEzQWRId2Q2ZDZvRlpGczlLNzM0U0k2SUI0dkx6LWtJdFZzZE1qQzNaTzhuQzZ4ekQ0c0xIVEo3TWdMeFhTYm01bWk0UGJjX2hLOGc?oc=5
Google News RSS,2026-02-28T14:30:09Z,Goldman Sachs has stark message for investors in AI stocks - thestreet.com,2026-02-27T17:37:00Z,thestreet.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxQZnlCYTJDR081R0s1amlyVlJiaVZockJkZnV6YWtBMmlrUTFwTlktSUQxQWE1R3dnWGlQNnVoNDdWSnFoT2RoQ0k5SlZlZ1U2cEwzNklGME1RU0xPTU54RmdIOUpDa1M1TlZFR2tBYW42cHBpRHAxTlFFMTluWGl2NDlpeWNLdUhkSG53bVBXWkViM0J0SDctdmh3?oc=5
Google News RSS,2026-02-28T22:30:51Z,Amazon Tries Its Low-Cost Approach to Winning the AI Race - WSJ,2026-02-27T18:03:00Z,WSJ,https://news.google.com/rss/articles/CBMimgFBVV95cUxQa0lxeW1fTy1jeXFlbjhTd0hiZUozdi1BTmxrdU5jckdJaTdKa2tPZGtXN0tVVmUzaXptN0IyY2s2c3RGalFaVzl6Uk4tZllsOHR2QzJKR01rTmFzcDZZUnAwOUVyaDd6V1dkaXZfclVrSUN3bkR1YVlEcEVkQ1o4eEhTOGRCNGpMRDk2M3Q4ZG45QmdlNUxaVi1B?oc=5
TechCrunch,2026-02-28T14:30:09Z,ChatGPT reaches 900M weekly active users,2026-02-27T18:25:51Z,TechCrunch,https://techcrunch.com/2026/02/27/chatgpt-reaches-900m-weekly-active-users/
Google News RSS,2026-02-28T14:30:09Z,We're adding a stock to our Bullpen watchlist that is resistant to recessions and AI disruption - CNBC,2026-02-27T18:31:21Z,CNBC,https://news.google.com/rss/articles/CBMirgFBVV95cUxPUkZXdmlZX3kyckhQMEZTMldfV1pYWWVFcGY4TUowNTRfcXpsSFVxUXpvYldEZl9OaXhuS3lubC1xdnhSbVBfNGZMSUhrY01sZXNzcTFXSFd5ZlJGb0dfTXpqMFh1YzFTVWZrOXRjcVk1cG9MendWdmMzVlhXbXR2TTh5S0tmVENJTnJWQ3RsbDhUd0RQS2tOX1V5dXRkYUdtSnl1SmdBWDZPYVhCb3c?oc=5
Google News RSS,2026-02-28T14:30:09Z,"Jack Dorsey to cut 4,000 jobs due to AI advances at Square parent Block - The Guardian",2026-02-27T18:34:00Z,The Guardian,https://news.google.com/rss/articles/CBMihgFBVV95cUxOMWE4b1JZbXYwSDBsYVZOV0thcVhqRU8xVDJVd2t2eHVrai03OUdQeWN3bFhuZGg5QmVack5SbjBacGpLaHg2SGxnLWMxbFRyYjdfcDZPS3BYSTZqYWNpZmpZRnYwcG5TMTR1Q2htN1F0TmY4ZWU3Q2xJSkNyb3FrNHRCV1dXQQ?oc=5
Google News RSS,2026-02-28T14:30:09Z,"The AI apocalypse is nigh in Good Luck, Have Fun, Don’t Die - Ars Technica",2026-02-27T19:04:23Z,Ars Technica,https://news.google.com/rss/articles/CBMingFBVV95cUxNUDYwZlFZc29NWk5xbUg3aVU5c1RoTGMzVEF1S0hfbmJfd2JuN0dpb1FZejZUMXZ3RVRFQUNxOGVNZWRSQUx3WFhGbG9mSGNsakh2RWxIajdnVkkzTS1Oc3lQazI2ME9fM0NuSW1XMU5Id0NBdi1iV3pjZm0yUEpyTUk0TDd0UEplT0JtMU1rQlRXNDZlTEw3MEZMcTBXUQ?oc=5
Google News RSS,2026-02-28T14:30:09Z,OpenAI Fires an Employee for Prediction Market Insider Trading - WIRED,2026-02-27T19:07:00Z,WIRED,https://news.google.com/rss/articles/CBMijAFBVV95cUxOdF9uX015d1pFZ2JFd0ZQcngzeVRBSmlWTE1XS1lfQjRqRnFpakFYMkZEQmphWUstVFBPZTRwQWRXemNKcDRwLTZSRVpwQ3c1NTM5VTJ2ZDUxMG1uSlFpMWZfNzRKQnlqT1JTd3hMU21uS1kzWlRMMnNYczNvdzA3V09oUzB2a2JxVkY5eQ?oc=5
TechCrunch,2026-02-28T14:30:09Z,Anthropic vs. the Pentagon: What’s actually at stake?,2026-02-27T19:11:04Z,TechCrunch,https://techcrunch.com/2026/02/27/anthropic-vs-the-pentagon-whats-actually-at-stake/
Google News RSS,2026-02-28T22:30:51Z,Billionaire Bill Ackman Sold Alphabet and Bought These 2 Undervalued Artificial Intelligence (AI) Stocks Instead - Nasdaq,2026-02-27T19:36:00Z,Nasdaq,https://news.google.com/rss/articles/CBMisAFBVV95cUxOWW05eGEtQS1DbkZCV0FXeHJsTk1KODRTZHE2VlNrZUg3clQ0YWhlblJRdy1OSjBQNjFhZl9XaklFbnRBbHpmWWluR0JsVUkwbVpCRHExWnZ0UUthd0NjTUs1QWZ0bkFGb2NCT3NvM2ZWeU83V2Q2VTVlbkQxWlh3aHQ3cFczXzVOQ3QtcXVCV09iQzBzc1V3OUZlRl84Y2FUTlRYRVlGdzFUby0yS0tsXw?oc=5
TechCrunch,2026-02-28T14:30:09Z,"Musk bashes OpenAI in deposition, saying ‘nobody committed suicide because of Grok’",2026-02-27T19:42:00Z,TechCrunch,https://techcrunch.com/2026/02/27/musk-bashes-openai-in-deposition-saying-nobody-committed-suicide-because-of-grok/
Google News RSS,2026-02-28T14:30:09Z,"Musk bashes OpenAI in deposition, saying ‘nobody committed suicide because of Grok’ - TechCrunch",2026-02-27T19:42:00Z,TechCrunch,https://news.google.com/rss/articles/CBMitgFBVV95cUxPM21MS0JXLWpZcVlwb2tqUVlXbndFbG5uUDlHMnRJY3NMR0Q4SWoyUWY3eFJ5Y0JubkNuNUI4RWlPMnBkbkRxZi1UTVJpLTRLaFdyUGhpY09KQktqRU5HcjZvbXRPUjdsVTJ6SEszNDlGeGt5QnBmMkVjN0ZOcU9JcGFQSmFFMElyZTd3ZXdtSjZXbnhEaENEc3N1VzB4SWVudDFvY2ZZbTlZNVZWYm82czZOYm1Udw?oc=5
Google News RSS,2026-02-28T22:30:51Z,"Chatbot Use Can Cause Mental Illness to Get Worse, Research Finds - Futurism",2026-02-27T20:02:52Z,Futurism,https://news.google.com/rss/articles/CBMie0FVX3lxTE1QbmlYNVVZVVlDWTdjcXZJaGZYTU9OYndUY3ZHdzg2NGVtWDY1c2wzbnVCcC1zcW5hS0hFZzF4cEFCZnc5VS1lNEdkOGU5S0Z4WU9qWXBxVUozcVVwMXMtMERuZXV5OTNvQ0RsZERHaENjV29fX1NQWHB2NA?oc=5
