source,fetched_at,headline,posted_at,reporter,url
TechCrunch,2026-04-06T14:58:03Z,"Startup Battlefield 200 applications open: A chance for VC access, TechCrunch coverage, and $100K",2026-04-06T14:30:00Z,TechCrunch,https://techcrunch.com/2026/04/06/startup-battlefield-200-applications-open-get-vc-access-techcrunch-coverage-and-100k/
TechCrunch,2026-04-06T14:58:03Z,"How to use the new ChatGPT app integrations, including DoorDash, Spotify, Uber, and others",2026-04-06T14:11:42Z,TechCrunch,https://techcrunch.com/2026/04/06/how-to-use-chatgpt-apps-doordash-spotify-uber/
TechCrunch,2026-04-06T14:58:03Z,Ticket savings of up to $500 this week for TechCrunch Disrupt 2026,2026-04-06T14:00:00Z,TechCrunch,https://techcrunch.com/2026/04/06/massive-ticket-savings-of-up-to-500-this-week-for-techcrunch-disrupt-2026/
TechCrunch,2026-04-06T14:58:03Z,Convicted spyware maker Bryan Fleming avoids jail at sentencing,2026-04-06T13:03:04Z,TechCrunch,https://techcrunch.com/2026/04/06/convicted-spyware-maker-bryan-fleming-avoids-jail-at-sentencing/
TechCrunch,2026-04-06T14:58:03Z,Spain’s Xoople raises $130 million Series B to map the Earth for AI,2026-04-06T13:00:00Z,TechCrunch,https://techcrunch.com/2026/04/06/spains-xoople-raises-130-million-series-b-to-map-the-earth-for-ai/
TechCrunch,2026-04-06T14:58:03Z,The Xiaomi 17 Ultra has some impressive add-ons that make snapping photos really fun,2026-04-06T07:00:00Z,TechCrunch,https://techcrunch.com/2026/04/06/xiaomi-17-ultra-review-camera-leica-specs-photography-kit-pro/
TechCrunch,2026-04-06T14:58:03Z,Polymarket took down wagers tied to rescue of downed Air Force officer,2026-04-05T19:36:03Z,TechCrunch,https://techcrunch.com/2026/04/05/polymarket-took-down-wagers-tied-to-rescue-of-downed-air-force-officer/
TechCrunch,2026-04-06T14:58:03Z,"Copilot is ‘for entertainment purposes only,’ according to Microsoft’s terms of use",2026-04-05T18:51:37Z,TechCrunch,https://techcrunch.com/2026/04/05/copilot-is-for-entertainment-purposes-only-according-to-microsofts-terms-of-service/
TechCrunch,2026-04-06T14:58:03Z,"As people look for ways to make new friends, here are the apps promising to help",2026-04-05T18:01:37Z,TechCrunch,https://techcrunch.com/2026/04/05/as-people-look-for-ways-to-make-new-friends-here-are-the-apps-promising-to-help/
TechCrunch,2026-04-06T14:58:03Z,TechCrunch Mobility: ‘A stunning lack of transparency’,2026-04-05T16:05:00Z,TechCrunch,https://techcrunch.com/2026/04/05/techcrunch-mobility-a-stunning-lack-of-transparency/
