source,fetched_at,headline,posted_at,reporter,url
TechCrunch,2026-05-21T16:43:04Z,This young startup is taking on a fragrance industry that hasn’t changed in a almost half century,2026-05-21T16:00:00Z,TechCrunch,https://techcrunch.com/2026/05/21/a-new-fragrance-company-raises-2-million-to-find-new-scent-molecules/
TechCrunch,2026-05-21T16:43:04Z,Spotify takes on Google’s NotebookLM with its new app,2026-05-21T15:27:00Z,TechCrunch,https://techcrunch.com/2026/05/21/spotify-debuts-a-new-desktop-app-for-creating-personal-podcasts/
TechCrunch,2026-05-21T16:43:04Z,Spotify adds AI-powered Q&A and briefing generation features to podcasts,2026-05-21T15:27:00Z,TechCrunch,https://techcrunch.com/2026/05/21/spotify-adds-ai-powered-qa-and-briefing-generation-features-to-podcasts/
TechCrunch,2026-05-21T16:43:04Z,Spotify launches an ElevenLabs-powered audiobook creation tool,2026-05-21T15:27:00Z,TechCrunch,https://techcrunch.com/2026/05/21/spotify-launches-an-elevenlabs-powered-audiobook-creation-tool/
TechCrunch,2026-05-21T16:43:04Z,Spotify will reserve tickets for top fans of an artists in a bid to drum up engagement,2026-05-21T15:26:00Z,TechCrunch,https://techcrunch.com/2026/05/21/spotify-will-reserve-tickets-for-top-fans-of-an-artists-in-a-bid-to-drum-up-engagement/
TechCrunch,2026-05-21T16:43:04Z,NYC Mayor Zohran Mamdani takes to Twitch to chat with New Yorkers,2026-05-21T15:02:57Z,TechCrunch,https://techcrunch.com/2026/05/21/nycmayor-zohran-mamdani-takes-to-twitch-to-chat-with-new-yorkers/
TechCrunch,2026-05-21T16:43:04Z,Waymo pauses Atlanta service as its robotaxis keep driving into floods,2026-05-21T14:27:46Z,TechCrunch,https://techcrunch.com/2026/05/21/waymo-pauses-atlanta-service-as-its-robotaxis-keep-driving-into-floods/
TechCrunch,2026-05-21T16:43:04Z,"The Path, founded by Tony Robbins and Calm alums, hopes to offer safer AI therapy",2026-05-21T14:00:00Z,TechCrunch,https://techcrunch.com/2026/05/21/the-path-founded-by-tony-robbins-and-calm-alums-wants-to-offer-safer-ai-therapy/
TechCrunch,2026-05-21T16:43:04Z,Hark raises $700M Series A for its secretive “universal” AI interface,2026-05-21T14:00:00Z,TechCrunch,https://techcrunch.com/2026/05/21/hark-raises-700m-series-a-for-its-secretive-universal-ai-interface/
TechCrunch,2026-05-21T16:43:04Z,"Maka Kids is redefining kids’ screen time with a streaming app optimized for well-being, not engagement",2026-05-21T14:00:00Z,TechCrunch,https://techcrunch.com/2026/05/21/maka-kids-is-redefining-kids-screen-time-with-a-streaming-app-optimized-for-well-being-not-engagement/
TechCrunch,2026-05-21T16:43:04Z,Google is pitching an AI agent ecosystem to consumers who may not buy it,2026-05-21T13:52:23Z,TechCrunch,https://techcrunch.com/2026/05/21/google-is-pitching-an-ai-agent-ecosystem-to-consumers-who-may-not-buy-it/
TechCrunch,2026-05-21T16:43:04Z,Wayve’s self-driving tech is headed to US cars made by Stellantis,2026-05-21T13:46:07Z,TechCrunch,https://techcrunch.com/2026/05/21/wayves-self-driving-tech-is-headed-to-us-cars-made-by-stellantis/
TechCrunch,2026-05-21T16:43:04Z,"With aluminum prices up 20%, recycling startups bet on AI to cash in",2026-05-21T13:38:42Z,TechCrunch,https://techcrunch.com/2026/05/21/with-aluminum-prices-up-20-recycling-startups-bet-on-ai-to-cash-in/
TechCrunch,2026-05-21T16:43:04Z,Flipper unveils a Linux-powered networking gadget built for hackers and tinkerers,2026-05-21T13:25:37Z,TechCrunch,https://techcrunch.com/2026/05/21/flipper-unveils-a-linux-powered-networking-gadget-built-for-hackers-and-tinkerers/
TechCrunch,2026-05-21T16:43:04Z,Scammers are abusing an internal Microsoft account to send spam links,2026-05-21T11:42:57Z,TechCrunch,https://techcrunch.com/2026/05/21/scammers-are-abusing-an-internal-microsoft-account-to-send-spam/
TechCrunch,2026-05-21T16:43:04Z,Beauty booking startup Fresha hits $1B valuation with KKR backing,2026-05-21T11:00:00Z,TechCrunch,https://techcrunch.com/2026/05/21/booking-platform-fresha-announces-80m-investment-unicorn-valuation/
TechCrunch,2026-05-21T16:43:04Z,Truecaller gets into the eSIM business to diversify its revenue streams,2026-05-21T06:00:00Z,TechCrunch,https://techcrunch.com/2026/05/20/truecaller-gets-into-the-esim-business-to-diversify-its-revenue-streams/
TechCrunch,2026-05-21T16:43:04Z,General Catalyst just led a $63M bet on India’s travel payments market,2026-05-21T05:52:38Z,TechCrunch,https://techcrunch.com/2026/05/20/indian-travel-fintech-scapia-more-than-doubles-valuation-to-over-500m-in-a-year/
TechCrunch,2026-05-21T16:43:04Z,"Imperagen raises £5 million to use quantum physics, AI on enzyme engineering",2026-05-21T04:00:00Z,TechCrunch,https://techcrunch.com/2026/05/20/imperagen-raises-5-million-to-redefine-enzyme-engineering/
TechCrunch,2026-05-21T16:43:04Z,Jensen Huang says he’s found a ‘brand new’ $200B market for Nvidia,2026-05-21T00:28:31Z,TechCrunch,https://techcrunch.com/2026/05/20/jensen-huang-says-hes-found-a-brand-new-200b-market-for-nvidia/
Google News RSS,2026-05-21T16:43:04Z,Exclusive | Mind-Blowing Growth Is About to Propel Anthropic Into Its First Profitable Quarter - WSJ,2026-05-20T20:54:00Z,WSJ,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQR2NoS2RrWHg1NUpwVkRrd3hyTzFHRGNSdWYtWElOS3JXV2czY19mYTltdkl5NW91OG5zZ3dndFVKZVoxMzc1dzVleEZyeVJDcTVwMlF2OXFiV0ZMcVU2NFFoTXVlUURwaW50ZmZybUNHYnM3bTVqci11cjM5U3Z5ejJ0ckgyUEU0ZmVVYXdoemx3c3Q0blEzSE44b1Qzc0ktZmVJQXRFUVc3YzVBSFBrUkJiOWFTdjAxTWtR?oc=5
Google News RSS,2026-05-21T16:43:04Z,OpenAI Prepares to File for an I.P.O. in Coming Weeks - The New York Times,2026-05-20T18:41:52Z,The New York Times,https://news.google.com/rss/articles/CBMibkFVX3lxTE1qcklkTzJFdzZvREs4Ukc2SWM1X1J2dVE1MTUxcU90a1N1NUFWR3ZtOWt6SFZKekthZ2huSlpXRnJ1TDViY1NlcWQ2NUMxaU9tcHUzLUVhRnl6R0pkR1plZHhPVW5WWEhfSTVJZEhn?oc=5
Google News RSS,2026-05-21T16:43:04Z,Trump Approved a Nvidia Chip for Sale in China. Beijing Doesn’t Want It. - The New York Times,2026-05-21T12:21:51Z,The New York Times,https://news.google.com/rss/articles/CBMigAFBVV95cUxOOHdPOGg5SGlRS3VOelYtdWFTZm1ERmtXaFFraWRTSVdjY3VFMkdWSjUxZzBaRmptODZ5RHpLMVZsSXFxV3hRSUZxYTlBRjFyWlFFMm5mYWx1N05JQjdmSUw1YmJjOFJXWmtSLVdHeV9FNE5ZRkdCUngyWThHX1RyWQ?oc=5
Google News RSS,2026-05-21T16:43:04Z,"Inside SpaceX’s IPO Filing: Musk’s Control, xAI Losses, and Anthropic’s Massive AI Deal - Barron's",2026-05-21T15:56:00Z,Barron's,https://news.google.com/rss/articles/CBMigwFBVV95cUxPZUg2Nk1fRDhiYk16SW95U2tFSzZnSkVZdUZkWlNBcFlXb3VGU2NiZWotTUpRX3hsaDh3SDRHRjdZcmhKXzQ1QzZOOUhIU2llNjhVcEkyUjQ3YV9GX3FiOW9FaVFtSjM2V01MdktUemthU3hVQzBaekpLdGpwLTQ5T284WQ?oc=5
Google News RSS,2026-05-21T16:43:04Z,"Exclusive | This Cannes Film Cost $500,000 to Make. $400,000 Was AI Compute Costs. - WSJ",2026-05-21T00:00:00Z,WSJ,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQZm5GdzdfeU4tQXBjT2N5LU1JQWN2RDhFd2dOd1hqQ0hwUnFBUXhQVVBDamdnWkJaNGJMcXVBSFIxUUhVOWV2MWU5VUZHVXlQU0VfZWNCUUg3a3VMRFloVEFFOWNQREhid1Fqb1dqNUJCXzBwdm1fR1hpZjB6WV8tN3pOcU1wY1NxU1c0SDR3TklqcDJ2UERRUl9jNkp2VGRzNkVUaS1TSmxKOWM?oc=5
